league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
ITA-Serie A,2526,Parma,Adrian Benedyczak,POL,FW,24.0,2000.0,14.0,5.0,490.0,5.4,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.18,0.18,0.37,0.0,0.18,5.4,1.0,8.0,3.0,37.5,1.47,0.55,0.13,0.33,1.0,1.0,35.0,14.3,5,68.0,0,9,17.0,7,1.21,6.0,7.0,-1.0,-0.18,0.34,0.0,9.0,6.0,1.0,10.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,2.4375132020330743
ITA-Serie A,2526,Parma,Gabriel Strefezza,BRA,FW,28.0,1997.0,14.0,13.0,1007.0,11.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.18,0.18,0.36,0.18,0.36,11.2,2.0,24.0,7.0,29.2,2.14,0.63,0.08,0.29,0.0,0.0,72.0,29.4,13,75.0,3,1,37.0,0,1.36,8.0,13.0,-5.0,-0.45,0.04,0.0,21.0,28.0,2.0,41.0,5.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.673572536266529
ITA-Serie A,2526,Parma,Gaetano Oristanio,ITA,"FW,MF",22.0,2002.0,20.0,8.0,859.0,9.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,9.5,1.0,24.0,4.0,16.7,2.51,0.42,0.04,0.25,0.0,0.0,43.0,25.1,8,65.0,0,12,28.0,8,1.25,7.0,13.0,-6.0,-0.63,-0.21,0.0,13.0,20.0,4.0,16.0,2.0,6.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,3.2660474628777325
ITA-Serie A,2526,Parma,Jacob Ondrejka,SWE,"FW,MF",22.0,2002.0,16.0,9.0,773.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,21.0,7.0,33.3,2.45,0.82,0.0,0.0,0.0,0.0,48.0,22.6,9,65.0,0,7,27.0,9,1.31,8.0,14.0,-6.0,-0.7,-0.29,0.0,8.0,14.0,1.0,12.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Extremo centrador,3.302143126637577
ITA-Serie A,2526,Parma,Mateo Pellegrino,ARG,FW,24.0,2001.0,37.0,34.0,2984.0,33.2,9.0,1.0,10.0,8.0,1.0,1.0,5.0,0.0,0.27,0.03,0.3,0.24,0.27,33.2,9.0,73.0,22.0,30.1,2.2,0.66,0.12,0.41,1.0,1.0,81.0,87.3,34,84.0,21,3,38.0,0,1.19,24.0,38.0,-14.0,-0.42,0.4,0.0,87.0,71.0,12.0,12.0,4.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.1805274071793295
ITA-Serie A,2526,Parma,Patrick Cutrone,ITA,FW,27.0,1998.0,15.0,11.0,888.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,9.9,1.0,25.0,7.0,28.0,2.53,0.71,0.04,0.14,0.0,0.0,59.0,26.0,11,76.0,1,4,14.0,5,0.8,6.0,11.0,-5.0,-0.51,-0.04,0.0,7.0,16.0,8.0,12.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,3.143457127709594
ITA-Serie A,2526,Pisa,Filip Stojilković,SUI,"FW,MF",25.0,2000.0,13.0,8.0,658.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,10.0,4.0,40.0,1.37,0.55,0.0,0.0,0.0,0.0,51.0,19.2,8,65.0,1,5,27.0,3,0.08,3.0,16.0,-13.0,-1.78,-0.74,0.0,8.0,0.0,12.0,3.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,4.935667735893872
ITA-Serie A,2526,Pisa,Henrik Meister,DEN,FW,21.0,2003.0,28.0,15.0,1515.0,16.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,16.8,2.0,20.0,8.0,40.0,1.19,0.48,0.1,0.25,0.0,0.0,54.0,44.3,15,75.0,6,13,29.0,8,0.46,13.0,28.0,-15.0,-0.89,0.53,0.0,26.0,17.0,5.0,1.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.827132803679285
ITA-Serie A,2526,Pisa,M'Bala Nzola,ANG,FW,28.0,1996.0,16.0,11.0,1052.0,11.7,3.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,0.26,0.0,0.26,0.09,0.09,11.7,3.0,28.0,7.0,25.0,2.4,0.6,0.11,0.43,2.0,3.0,66.0,30.8,11,82.0,4,5,30.0,0,0.69,5.0,15.0,-10.0,-0.86,0.47,0.0,18.0,17.0,11.0,7.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.683590244363271
ITA-Serie A,2526,Pisa,Mattéo Tramoni,FRA,"MF,FW",25.0,2000.0,27.0,21.0,1600.0,17.8,2.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.11,0.11,0.23,0.06,0.17,17.8,2.0,28.0,9.0,32.1,1.58,0.51,0.07,0.22,1.0,1.0,59.0,46.8,21,71.0,4,6,19.0,6,0.56,15.0,35.0,-20.0,-1.13,0.11,0.0,16.0,15.0,2.0,68.0,15.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,1.7781295917285413
ITA-Serie A,2526,Pisa,Stefano Moreo,ITA,"FW,MF",32.0,1993.0,37.0,29.0,2307.0,25.6,7.0,1.0,8.0,5.0,2.0,2.0,2.0,0.0,0.27,0.04,0.31,0.2,0.23,25.6,7.0,52.0,20.0,38.5,2.03,0.78,0.13,0.35,2.0,2.0,62.0,67.5,29,75.0,12,8,18.0,1,0.49,21.0,51.0,-30.0,-1.17,0.04,0.0,22.0,20.0,5.0,28.0,21.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.530052642855335
ITA-Serie A,2526,Roma,Donyell Malen,NED,FW,26.0,1999.0,18.0,18.0,1467.0,16.3,14.0,2.0,16.0,11.0,3.0,4.0,1.0,0.0,0.86,0.12,0.98,0.67,0.8,16.3,14.0,70.0,31.0,44.3,4.29,1.9,0.2,0.45,3.0,4.0,82.0,42.9,18,82.0,7,0,,0,1.89,33.0,17.0,16.0,0.98,0.43,0.0,12.0,17.0,14.0,6.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.0652269462884973
ITA-Serie A,2526,Roma,Evan Ferguson,IRL,FW,20.0,2004.0,16.0,10.0,773.0,8.6,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.35,0.23,0.58,0.35,0.58,8.6,3.0,27.0,15.0,55.6,3.14,1.75,0.11,0.2,0.0,0.0,48.0,22.6,10,59.0,1,6,30.0,3,1.88,12.0,6.0,6.0,0.7,-0.05,0.0,11.0,9.0,3.0,2.0,1.0,4.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Nueve goleador,1.945187135510554
ITA-Serie A,2526,Roma,Matìas Soulé,ARG,"MF,FW",22.0,2003.0,33.0,28.0,2139.0,23.8,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,0.25,0.21,0.46,0.25,0.46,23.8,6.0,52.0,18.0,34.6,2.19,0.76,0.12,0.33,0.0,0.0,65.0,62.5,28,72.0,1,5,26.0,0,2.0,37.0,17.0,20.0,0.84,0.28,0.0,7.0,41.0,6.0,70.0,9.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.9888813989407192
ITA-Serie A,2526,Roma,Paulo Dybala,ARG,"MF,FW",31.0,1993.0,22.0,15.0,1354.0,15.0,2.0,6.0,8.0,2.0,0.0,1.0,0.0,0.0,0.13,0.4,0.53,0.13,0.53,15.0,2.0,43.0,18.0,41.9,2.86,1.2,0.05,0.11,0.0,1.0,62.0,39.6,15,78.0,6,7,26.0,2,1.95,20.0,10.0,10.0,0.66,-0.12,0.0,11.0,40.0,3.0,98.0,5.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.802579184739949
ITA-Serie A,2526,Roma,Stephan El Shaarawy,ITA,"MF,FW",32.0,1992.0,20.0,5.0,666.0,7.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.14,0.27,0.41,0.14,0.41,7.4,1.0,18.0,7.0,38.9,2.43,0.95,0.06,0.14,0.0,0.0,33.0,19.5,5,56.0,0,15,26.0,11,2.0,13.0,3.0,10.0,1.35,0.76,0.0,10.0,7.0,1.0,16.0,6.0,7.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,2.132365923615081
ITA-Serie A,2526,Sassuolo,Alieu Fadera,GAM,FW,23.0,2001.0,28.0,8.0,987.0,11.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.18,0.09,0.27,0.18,0.27,11.0,2.0,13.0,4.0,30.8,1.19,0.36,0.15,0.5,0.0,0.0,35.0,28.9,8,67.0,0,20,22.0,6,1.57,12.0,11.0,1.0,0.09,0.28,0.0,36.0,36.0,8.0,24.0,5.0,23.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,4.252124868252411
ITA-Serie A,2526,Sassuolo,Andrea Pinamonti,ITA,FW,26.0,1999.0,36.0,32.0,2552.0,28.4,9.0,3.0,12.0,9.0,0.0,1.0,2.0,1.0,0.32,0.11,0.42,0.32,0.42,28.4,9.0,73.0,30.0,41.1,2.57,1.06,0.12,0.3,0.0,1.0,71.0,74.6,32,78.0,6,4,18.0,0,1.36,35.0,39.0,-4.0,-0.14,-0.14,0.0,14.0,33.0,13.0,9.0,2.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.165363274030055
ITA-Serie A,2526,Sassuolo,Armand Lauriente,FRA,FW,26.0,1998.0,38.0,33.0,2592.0,28.8,7.0,9.0,16.0,7.0,0.0,0.0,4.0,0.0,0.24,0.31,0.56,0.24,0.56,28.8,7.0,71.0,26.0,36.6,2.47,0.9,0.1,0.27,0.0,0.0,68.0,75.8,33,75.0,6,5,25.0,0,1.29,34.0,38.0,-4.0,-0.14,-0.14,0.0,42.0,47.0,18.0,109.0,7.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.22997135555038
ITA-Serie A,2526,Sassuolo,Cristian Volpato,AUS,FW,21.0,2003.0,24.0,11.0,1064.0,11.8,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,0.17,0.34,0.51,0.17,0.51,11.8,2.0,21.0,7.0,33.3,1.78,0.59,0.1,0.29,0.0,0.0,44.0,31.1,11,70.0,0,13,23.0,8,1.33,19.0,14.0,5.0,0.42,0.77,0.0,19.0,11.0,0.0,49.0,6.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.7127653088419206
ITA-Serie A,2526,Sassuolo,Domenico Berardi,ITA,FW,30.0,1994.0,26.0,24.0,1958.0,21.8,8.0,4.0,12.0,6.0,2.0,3.0,2.0,1.0,0.37,0.18,0.55,0.28,0.46,21.8,8.0,40.0,21.0,52.5,1.84,0.97,0.2,0.38,2.0,3.0,75.0,57.3,24,79.0,9,2,30.0,0,1.27,30.0,30.0,0.0,0.0,0.25,0.0,31.0,34.0,12.0,58.0,24.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.709313478199044
ITA-Serie A,2526,Sassuolo,M'Bala Nzola,ANG,FW,28.0,1996.0,14.0,4.0,473.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.19,0.19,0.38,0.19,0.38,5.3,1.0,11.0,4.0,36.4,2.09,0.76,0.09,0.25,0.0,0.0,34.0,13.8,4,72.0,0,10,19.0,1,1.43,6.0,7.0,-1.0,-0.19,-0.1,0.0,11.0,9.0,4.0,0.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,1.9707941722966558
ITA-Serie A,2526,Torino,Ché Adams,SCO,FW,29.0,1996.0,33.0,19.0,1893.0,21.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.29,0.1,0.38,0.29,0.38,21.0,6.0,53.0,18.0,34.0,2.52,0.86,0.11,0.33,0.0,0.0,57.0,55.4,19,76.0,4,14,32.0,2,1.18,26.0,30.0,-4.0,-0.19,0.69,0.0,18.0,15.0,9.0,14.0,1.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.153917512690613
ITA-Serie A,2526,Torino,Cyril Ngonge,BEL,FW,25.0,2000.0,20.0,11.0,994.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18,11.0,1.0,24.0,12.0,50.0,2.17,1.09,0.04,0.08,0.0,0.0,50.0,29.1,11,72.0,2,9,22.0,1,1.0,9.0,20.0,-11.0,-1.0,-0.7,0.0,20.0,18.0,6.0,19.0,2.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.1684059574713146
ITA-Serie A,2526,Torino,Duván Zapata,COL,FW,34.0,1991.0,28.0,11.0,1103.0,12.3,3.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.24,0.08,0.33,0.24,0.33,12.3,3.0,34.0,15.0,44.1,2.77,1.22,0.09,0.2,0.0,1.0,39.0,32.3,11,66.0,1,17,22.0,5,1.18,21.0,22.0,-1.0,-0.08,0.62,0.0,15.0,24.0,7.0,8.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,1.81750906295388
ITA-Serie A,2526,Torino,Giovanni Simeone,ARG,FW,30.0,1995.0,32.0,27.0,2230.0,24.8,11.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.44,0.0,0.44,0.44,0.44,24.8,11.0,78.0,28.0,35.9,3.15,1.13,0.14,0.39,0.0,0.0,70.0,65.2,27,77.0,6,5,32.0,2,1.31,29.0,37.0,-8.0,-0.32,0.51,0.0,31.0,41.0,18.0,9.0,5.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,1.9438188388924778
ITA-Serie A,2526,Torino,Nikola Vlašić,CRO,"MF,FW",27.0,1997.0,37.0,36.0,3043.0,33.8,8.0,3.0,11.0,3.0,5.0,5.0,7.0,0.0,0.24,0.09,0.33,0.09,0.18,33.8,8.0,49.0,17.0,34.7,1.45,0.5,0.16,0.47,5.0,5.0,82.0,89.0,36,84.0,23,1,33.0,0,1.19,37.0,57.0,-20.0,-0.59,-0.83,0.0,44.0,45.0,4.0,48.0,22.0,39.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,0.7774314839217811
ITA-Serie A,2526,Udinese,Adam Buksa,POL,FW,29.0,1996.0,25.0,6.0,922.0,10.2,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.29,0.0,0.29,0.29,0.29,10.2,3.0,12.0,6.0,50.0,1.17,0.59,0.25,0.5,0.0,0.0,37.0,27.0,6,75.0,1,19,25.0,2,1.24,11.0,14.0,-3.0,-0.29,-0.29,0.0,24.0,15.0,3.0,1.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.913243743737327
ITA-Serie A,2526,Udinese,Keinan Davis,ENG,FW,27.0,1998.0,30.0,27.0,2065.0,22.9,10.0,4.0,14.0,6.0,4.0,4.0,5.0,0.0,0.44,0.17,0.61,0.26,0.44,22.9,10.0,50.0,25.0,50.0,2.18,1.09,0.2,0.4,4.0,4.0,69.0,60.4,27,74.0,9,3,20.0,0,1.4,31.0,28.0,3.0,0.13,0.53,0.0,41.0,47.0,10.0,5.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.3260359047056807
ITA-Serie A,2526,Udinese,Nicolò Zaniolo,ITA,"FW,MF",26.0,1999.0,32.0,28.0,2257.0,25.1,5.0,6.0,11.0,5.0,0.0,0.0,8.0,0.0,0.2,0.24,0.44,0.2,0.44,25.1,5.0,72.0,22.0,30.6,2.87,0.88,0.07,0.23,0.0,0.0,71.0,66.0,28,77.0,10,4,23.0,0,1.34,29.0,27.0,2.0,0.08,0.47,0.0,61.0,61.0,6.0,120.0,4.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.6770411788169857
ITA-Serie A,2526,Udinese,Vakoun Bayo,CIV,FW,28.0,1997.0,15.0,4.0,453.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,5.0,0.0,14.0,2.0,14.3,2.78,0.4,0.0,0.0,0.0,0.0,30.0,13.2,4,63.0,0,11,18.0,14,1.07,8.0,11.0,-3.0,-0.6,-0.6,0.0,15.0,6.0,5.0,1.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,5.203645350274653
GER-Bundesliga,2526,Augsburg,Alexis Claude-Maurice,FRA,"MF,FW",27.0,1998.0,29.0,25.0,2097.0,23.3,5.0,4.0,9.0,4.0,1.0,2.0,3.0,0.0,0.21,0.17,0.39,0.17,0.34,23.3,5.0,71.0,26.0,36.6,3.05,1.12,0.07,0.19,1.0,2.0,72.0,68.5,25,80.0,11,4,22.0,1,1.28,29.0,43.0,-14.0,-0.6,-0.41,0.0,23.0,42.0,1.0,65.0,8.0,26.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.8212076375935102
GER-Bundesliga,2526,Augsburg,Anton Kade,GER,"MF,FW",21.0,2004.0,28.0,18.0,1743.0,19.4,6.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.31,0.0,0.31,0.31,0.31,19.4,6.0,48.0,21.0,43.8,2.48,1.08,0.13,0.29,0.0,0.0,62.0,57.0,18,81.0,6,10,29.0,1,1.29,22.0,35.0,-13.0,-0.67,-0.47,0.0,20.0,18.0,10.0,22.0,13.0,14.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.7896078169000873
GER-Bundesliga,2526,Augsburg,Elias Saad,TUN,"MF,FW",25.0,1999.0,10.0,7.0,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,3.0,50.0,1.09,0.54,0.0,0.0,0.0,0.0,50.0,16.2,7,62.0,0,3,22.0,4,1.0,9.0,14.0,-5.0,-0.91,-0.52,0.0,8.0,12.0,4.0,9.0,1.0,8.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,3.8795099952672936
GER-Bundesliga,2526,Augsburg,Mert Kömür,GER,"MF,FW",20.0,2005.0,28.0,17.0,1464.0,16.3,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.12,0.25,0.37,0.12,0.37,16.3,2.0,41.0,16.0,39.0,2.52,0.98,0.05,0.13,0.0,0.0,52.0,47.8,17,74.0,6,11,19.0,5,1.25,21.0,28.0,-7.0,-0.43,0.08,0.0,26.0,18.0,2.0,60.0,8.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.9299633466482973
GER-Bundesliga,2526,Augsburg,Michael Gregoritsch,AUT,FW,31.0,1994.0,17.0,11.0,913.0,10.1,6.0,2.0,8.0,5.0,1.0,1.0,2.0,0.0,0.59,0.2,0.79,0.49,0.69,10.1,6.0,29.0,10.0,34.5,2.86,0.99,0.21,0.6,1.0,1.0,54.0,29.8,11,73.0,2,6,19.0,1,1.35,19.0,14.0,5.0,0.49,1.37,0.0,5.0,18.0,4.0,6.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.6239416968373375
GER-Bundesliga,2526,Augsburg,Rodrigo Ribeiro,POR,FW,20.0,2005.0,14.0,6.0,636.0,7.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.28,0.0,0.28,0.28,0.28,7.1,2.0,26.0,7.0,26.9,3.68,0.99,0.08,0.29,0.0,0.0,45.0,20.8,6,71.0,0,8,26.0,3,1.5,6.0,13.0,-7.0,-0.99,-0.66,0.0,10.0,3.0,9.0,3.0,4.0,3.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,3.6739404002241067
GER-Bundesliga,2526,Bayern Munich,Harry Kane,ENG,"FW,MF",32.0,1993.0,31.0,25.0,2377.0,26.4,36.0,5.0,41.0,26.0,10.0,11.0,1.0,0.0,1.36,0.19,1.55,0.98,1.17,26.4,36.0,119.0,67.0,56.3,4.51,2.54,0.3,0.54,10.0,11.0,77.0,77.7,25,86.0,17,6,38.0,1,2.58,98.0,26.0,72.0,2.73,0.88,0.0,25.0,32.0,20.0,12.0,8.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.783659184731959
GER-Bundesliga,2526,Bayern Munich,Jamal Musiala,GER,"MF,FW",22.0,2003.0,15.0,7.0,683.0,7.6,3.0,4.0,7.0,2.0,1.0,1.0,1.0,0.0,0.4,0.53,0.92,0.26,0.79,7.6,3.0,30.0,9.0,30.0,3.95,1.19,0.1,0.33,1.0,1.0,46.0,22.3,7,69.0,1,8,25.0,0,2.53,31.0,10.0,21.0,2.77,0.31,0.0,5.0,18.0,0.0,4.0,3.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,3.519199640027981
GER-Bundesliga,2526,Bayern Munich,Nicolas Jackson,SEN,FW,24.0,2001.0,23.0,12.0,1007.0,11.2,8.0,1.0,9.0,8.0,0.0,0.0,2.0,1.0,0.71,0.09,0.8,0.71,0.8,11.2,8.0,38.0,21.0,55.3,3.4,1.88,0.21,0.38,0.0,0.0,44.0,32.9,12,71.0,5,11,15.0,3,2.52,37.0,11.0,26.0,2.32,-0.31,0.0,15.0,10.0,8.0,7.0,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,1.8489266299203324
GER-Bundesliga,2526,Dortmund,Carney Chukwuemeka,AUT,"MF,FW",21.0,2003.0,28.0,8.0,919.0,10.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,0.2,10.2,2.0,18.0,2.0,11.1,1.76,0.2,0.11,1.0,0.0,0.0,33.0,30.0,8,73.0,1,20,17.0,3,2.32,21.0,7.0,14.0,1.37,0.45,0.0,11.0,15.0,0.0,1.0,6.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,3.520141817972941
GER-Bundesliga,2526,Dortmund,Fábio Silva,POR,"FW,MF",23.0,2002.0,28.0,7.0,817.0,9.1,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.22,0.66,0.88,0.22,0.88,9.1,2.0,23.0,8.0,34.8,2.53,0.88,0.09,0.25,0.0,0.0,29.0,26.7,7,68.0,0,21,16.0,2,2.11,24.0,10.0,14.0,1.54,0.66,0.0,19.0,10.0,3.0,12.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,3.6040777934654455
GER-Bundesliga,2526,Dortmund,Julian Brandt,GER,"MF,FW",29.0,1996.0,29.0,17.0,1606.0,17.8,7.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.39,0.22,0.62,0.39,0.62,17.8,7.0,38.0,18.0,47.4,2.13,1.01,0.18,0.39,0.0,0.0,55.0,52.5,17,83.0,5,12,17.0,3,2.14,42.0,18.0,24.0,1.34,0.6,0.0,8.0,5.0,7.0,25.0,5.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.6665021719055795
GER-Bundesliga,2526,Dortmund,Karim Adeyemi,GER,"MF,FW",23.0,2002.0,28.0,15.0,1195.0,13.3,7.0,4.0,11.0,7.0,0.0,0.0,5.0,0.0,0.53,0.3,0.83,0.53,0.83,13.3,7.0,31.0,14.0,45.2,2.33,1.05,0.23,0.5,0.0,0.0,43.0,39.1,15,69.0,0,13,12.0,1,2.29,27.0,14.0,13.0,0.98,-0.13,0.0,21.0,25.0,5.0,11.0,8.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.796890417038246
GER-Bundesliga,2526,Dortmund,Maximilian Beier,GER,"MF,FW",22.0,2002.0,32.0,24.0,2026.0,22.5,9.0,6.0,15.0,9.0,0.0,0.0,3.0,0.0,0.4,0.27,0.67,0.4,0.67,22.5,9.0,50.0,20.0,40.0,2.22,0.89,0.18,0.45,0.0,0.0,63.0,66.2,24,77.0,4,8,23.0,1,2.16,48.0,18.0,30.0,1.33,0.81,0.0,31.0,24.0,3.0,28.0,11.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.959824132018815
GER-Bundesliga,2526,Dortmund,Serhou Guirassy,GUI,FW,29.0,1996.0,33.0,27.0,2337.0,26.0,17.0,1.0,18.0,16.0,1.0,3.0,3.0,0.0,0.65,0.04,0.69,0.62,0.65,26.0,17.0,84.0,40.0,47.6,3.23,1.54,0.2,0.43,1.0,3.0,71.0,76.4,27,81.0,9,6,24.0,1,2.12,52.0,22.0,30.0,1.16,0.41,0.0,37.0,36.0,7.0,4.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.6647831464519696
GER-Bundesliga,2526,Frankfurt,Ansgar Knauff,GER,"MF,FW",23.0,2002.0,28.0,12.0,1326.0,14.7,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,0.27,0.07,0.34,0.27,0.34,14.7,4.0,34.0,14.0,41.2,2.31,0.95,0.12,0.29,0.0,0.0,47.0,43.3,12,75.0,1,16,27.0,0,1.29,29.0,26.0,3.0,0.2,0.57,0.0,26.0,12.0,7.0,39.0,9.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.614532068967896
